Date,Open,High,Low,Close,Adj Close,Volume
2021-05-10,9.950000,9.960000,9.780000,9.780000,9.780000,2400
2021-05-11,9.821000,9.821000,9.750000,9.750000,9.750000,2500
2021-05-12,9.740000,9.740000,9.710000,9.710000,9.710000,400
2021-05-13,9.710000,9.710000,9.690000,9.690000,9.690000,16100
2021-05-14,9.690000,9.800000,9.660000,9.760000,9.760000,21700
2021-05-17,9.715000,9.750000,9.680000,9.750000,9.750000,700
2021-05-18,9.750000,9.750000,9.721000,9.721000,9.721000,700
2021-05-19,9.690000,9.700000,9.650000,9.650000,9.650000,2900
2021-05-20,9.670000,9.690000,9.650000,9.660000,9.660000,2000
2021-05-21,9.720000,9.720000,9.640000,9.650000,9.650000,10500
2021-05-24,9.660000,9.680000,9.650000,9.650000,9.650000,22000
2021-05-25,9.650000,9.660000,9.620000,9.640000,9.640000,6100
2021-05-26,9.705000,9.705000,9.630000,9.640000,9.640000,11000
2021-05-27,9.740000,9.740000,9.650000,9.650000,9.650000,2300
2021-05-28,9.650000,9.650000,9.650000,9.650000,9.650000,0
2021-06-01,9.660000,9.690000,9.660000,9.680000,9.680000,2700
2021-06-02,9.714000,9.714000,9.670000,9.710000,9.710000,23600
2021-06-03,9.671000,9.740000,9.671000,9.740000,9.740000,113500
2021-06-04,9.740000,9.740000,9.720000,9.740000,9.740000,10100
2021-06-07,9.750000,9.760000,9.750000,9.750000,9.750000,43000
2021-06-08,9.750000,9.750000,9.720000,9.720000,9.720000,700
2021-06-09,9.740000,9.750000,9.705000,9.730000,9.730000,167200
2021-06-10,9.770000,9.770000,9.710000,9.722000,9.722000,24700
2021-06-11,9.680000,9.730000,9.670000,9.730000,9.730000,8100
2021-06-14,9.680000,9.730000,9.680000,9.720000,9.720000,3100
2021-06-15,9.680000,9.690000,9.680000,9.690000,9.690000,18100
2021-06-16,9.690000,9.715000,9.670000,9.710000,9.710000,20700
2021-06-17,9.750000,9.750000,9.680000,9.720000,9.720000,23200
2021-06-18,9.724000,9.750000,9.724000,9.730000,9.730000,12800
2021-06-21,9.800000,9.800000,9.720000,9.720000,9.720000,13700
2021-06-22,9.700000,9.710000,9.680000,9.690000,9.690000,5100
2021-06-23,9.730000,9.730000,9.690000,9.695000,9.695000,4900
2021-06-24,9.670000,9.730000,9.670000,9.670000,9.670000,11800
2021-06-25,9.730000,9.730000,9.690000,9.710000,9.710000,3700
2021-06-28,9.720000,9.720000,9.680000,9.710000,9.710000,69800
2021-06-29,9.710000,9.711000,9.690000,9.702000,9.702000,33900
2021-06-30,9.690000,9.690000,9.680000,9.690000,9.690000,3100
2021-07-01,9.690000,9.700000,9.660000,9.670000,9.670000,91900
2021-07-02,9.680000,9.690000,9.670000,9.690000,9.690000,23300
2021-07-06,9.676000,9.686000,9.665000,9.670000,9.670000,28300
2021-07-07,9.650000,9.680000,9.650000,9.670000,9.670000,5700
2021-07-08,9.650000,9.680000,9.650000,9.680000,9.680000,27900
2021-07-09,9.680000,9.690000,9.670000,9.680000,9.680000,26800
2021-07-12,9.690000,9.730000,9.690000,9.700000,9.700000,233700
2021-07-13,9.700000,9.700000,9.700000,9.700000,9.700000,0
2021-07-14,9.670000,9.720000,9.670000,9.710000,9.710000,12600
2021-07-15,9.690000,9.700000,9.670000,9.700000,9.700000,135300
2021-07-16,9.700000,9.720000,9.690000,9.720000,9.720000,133100
2021-07-19,9.690000,9.750000,9.690000,9.750000,9.750000,77700
2021-07-20,9.700000,9.750000,9.650000,9.680000,9.680000,36800
2021-07-21,9.680000,9.680000,9.680000,9.680000,9.680000,150800
2021-07-22,9.770000,9.770000,9.650000,9.684000,9.684000,7000
2021-07-23,9.673000,9.673000,9.673000,9.673000,9.673000,400
2021-07-26,9.660000,9.690000,9.660000,9.670000,9.670000,20700
2021-07-27,9.665000,9.689000,9.665000,9.680000,9.680000,80900
2021-07-28,9.680000,9.680000,9.680000,9.680000,9.680000,3300
2021-07-29,9.669000,9.676000,9.660000,9.660000,9.660000,5000
2021-07-30,9.661000,9.680000,9.661000,9.670000,9.670000,7000
2021-08-02,9.670000,9.672000,9.650000,9.660000,9.660000,104900
2021-08-03,9.660000,9.670000,9.660000,9.670000,9.670000,2000
2021-08-04,9.650000,9.650000,9.620000,9.620000,9.620000,106700
2021-08-05,9.650000,9.670000,9.650000,9.660000,9.660000,9900
2021-08-06,9.640000,9.660000,9.640000,9.660000,9.660000,10200
2021-08-09,9.630000,9.660000,9.630000,9.657000,9.657000,4100
2021-08-10,9.650000,9.660000,9.650000,9.660000,9.660000,8600
2021-08-11,9.650000,9.660000,9.640000,9.660000,9.660000,7800
2021-08-12,9.650000,9.650000,9.650000,9.650000,9.650000,125200
2021-08-13,9.640000,9.650000,9.600000,9.650000,9.650000,393800
2021-08-16,9.730000,9.730000,9.630000,9.630000,9.630000,476300
2021-08-17,9.650000,9.650000,9.620000,9.640000,9.640000,8000
2021-08-18,9.630000,9.640000,9.630000,9.640000,9.640000,3200
2021-08-19,9.640000,9.660000,9.610000,9.630000,9.630000,16500
2021-08-20,9.620000,9.630000,9.600000,9.630000,9.630000,19900
2021-08-23,9.620000,9.630000,9.620000,9.630000,9.630000,8900
2021-08-24,9.625000,9.625000,9.625000,9.625000,9.625000,200
2021-08-25,9.610000,9.630000,9.600000,9.610000,9.610000,18700
2021-08-26,9.606000,9.650000,9.606000,9.640000,9.640000,8400
2021-08-27,9.610000,9.630000,9.599000,9.620000,9.620000,315500
2021-08-30,9.620000,9.650000,9.620000,9.640000,9.640000,13800
2021-08-31,9.650000,9.670000,9.650000,9.670000,9.670000,8300
2021-09-01,9.620000,9.670000,9.620000,9.660000,9.660000,22200
2021-09-02,9.680000,9.680000,9.630000,9.655000,9.655000,7500
2021-09-03,9.671000,9.680000,9.670000,9.680000,9.680000,5000
2021-09-07,9.650000,9.690000,9.640000,9.650000,9.650000,12500
2021-09-08,9.649000,9.690000,9.630000,9.690000,9.690000,11600
