Date,Open,High,Low,Close,Adj Close,Volume
2017-03-20,3.660000,3.750000,3.530000,3.630000,0.044088,16500
2017-03-21,3.720000,3.750000,3.640000,3.640000,0.044210,11200
2017-03-22,3.700000,3.790000,3.540000,3.760000,0.045667,9200
2017-03-23,3.760000,3.990000,3.750000,3.960000,0.048096,25900
2017-03-24,3.980000,4.080000,3.950000,3.950000,0.047975,20600
2017-03-27,3.880000,4.060000,3.750000,3.810000,0.046274,17400
2017-03-28,3.910000,3.940000,3.900000,3.940000,0.047853,1000
2017-03-29,3.820000,3.950000,3.820000,3.900000,0.047368,2800
2017-03-30,3.900000,3.930000,3.720000,3.930000,0.047732,12700
2017-03-31,3.850000,3.940000,3.800000,3.800000,0.046153,6000
2017-04-03,3.760000,3.830000,3.740000,3.820000,0.046396,8000
2017-04-04,4.160000,4.160000,3.840000,3.900000,0.047368,13800
2017-04-05,4.030000,4.030000,3.730000,3.860000,0.046882,15000
2017-04-06,3.810000,3.970000,3.810000,3.850000,0.046760,47600
2017-04-07,4.120000,4.120000,3.870000,3.890000,0.047246,26600
2017-04-10,4.150000,4.150000,3.860000,3.900000,0.047368,21600
2017-04-11,3.900000,3.930000,3.710000,3.830000,0.046517,18900
2017-04-12,3.920000,3.920000,3.650000,3.650000,0.044331,9800
2017-04-13,3.740000,3.740000,3.670000,3.670000,0.044574,400
2017-04-17,3.620000,3.730000,3.620000,3.670000,0.044574,4700
2017-04-18,3.670000,3.720000,3.660000,3.680000,0.044696,6900
2017-04-19,3.740000,3.790000,3.650000,3.660000,0.044453,28200
2017-04-20,3.700000,3.870000,3.700000,3.750000,0.045546,6300
2017-04-21,3.770000,3.770000,3.700000,3.700000,0.044938,14100
2017-04-24,3.720000,4.050000,3.720000,3.990000,0.048461,39000
2017-04-25,3.930000,3.930000,3.720000,3.780000,0.045910,19600
2017-04-26,3.780000,4.050000,3.680000,3.700000,0.044938,25300
2017-04-27,3.810000,3.810000,3.680000,3.700000,0.044938,10500
2017-04-28,3.990000,3.990000,3.650000,3.650000,0.044331,12300
2017-05-01,3.660000,3.710000,3.660000,3.700000,0.044938,7300
2017-05-02,3.740000,3.780000,3.650000,3.700000,0.044938,33200
2017-05-03,3.660000,3.740000,3.660000,3.700000,0.044938,7300
2017-05-04,3.670000,3.670000,3.530000,3.630000,0.044088,26100
2017-05-05,3.630000,3.920000,3.610000,3.660000,0.044453,34300
2017-05-08,3.750000,3.900000,3.620000,3.830000,0.046517,44500
2017-05-09,3.710000,3.800000,3.650000,3.800000,0.046153,15800
2017-05-10,3.660000,3.670000,3.470000,3.600000,0.043724,41800
2017-05-11,3.600000,3.600000,3.520000,3.600000,0.043724,8800
2017-05-12,3.530000,3.730000,3.530000,3.560000,0.043238,65900
2017-05-15,3.750000,3.750000,3.580000,3.580000,0.043481,1000
2017-05-16,3.520000,3.560000,3.500000,3.510000,0.042631,10600
2017-05-17,3.590000,3.590000,3.510000,3.520000,0.042752,4600
2017-05-18,3.600000,3.600000,3.520000,3.530000,0.042874,1500
2017-05-19,3.510000,3.600000,3.510000,3.570000,0.043360,28500
2017-05-22,3.600000,3.610000,3.510000,3.510000,0.042631,3200
2017-05-23,3.500000,3.500000,3.420000,3.450000,0.041902,13200
2017-05-24,3.530000,3.530000,3.500000,3.530000,0.042874,3300
2017-05-25,3.540000,3.560000,3.500000,3.540000,0.042995,5700
